id,country,location,name,lat,lng
GBORW,GB,ORW,Corwen,52.58,-3.23
GBCXY,GB,CXY,Cosby,52.33,-1.11
GBYXL,GB,YXL,Coseley,52.33,-2.05
GBCSF,GB,CSF,Cosford,52.24,-1.16
GBTCS,GB,TCS,Cossall,52.58,-1.17
GBCIG,GB,CIG,Cossington,52.42,-1.06
GBCTG,GB,CTG,Cotgrave,52.54,-1.03
GBOTA,GB,OTA,Cotham,53.01,-0.49
GBOON,GB,OON,Coton,52.12,0.04
GBKOT,GB,KOT,Cottenham,52.17,0.07
GBCOU,GB,COU,Coulport,56.03,-4.53
GBCSD,GB,CSD,Coulsdon,51.18,-0.07
GBOUP,GB,OUP,Coupar Angus,56.33,-3.16
GBCWO,GB,CWO,Cousley Wood,51.05,0.2
GBCV9,GB,CV9,Cove,56,-4.51
GBCVE,GB,CVE,Cove,55.56,-2.21
GBACV,GB,ACV,Cove (Aberdeen),57.06,-2.04
GBCVI,GB,CVI,Cove (Leith),55.56,-2.21
GBCGT,GB,CGT,Covent Garden,51.3,-7.6
GBCVT,GB,CVT,Coventry,52.25,-1.33
GBCDG,GB,CDG,Cowbridge,51.27,-3.26
GBCWI,GB,CWI,Cowie,56.05,-3.52
GBCY2,GB,CY2,Cowley,51.31,-0.28
GBCWG,GB,CWG,Cowling,53.53,-2.03
GBCXB,GB,CXB,Coxbench,52.58,-1.26
GBCDY,GB,CDY,Cradley,52.27,-2.05
GBCGA,GB,CGA,Craigellachie,57.29,3.11
GBCGJ,GB,CGJ,"Craighouse, Isle of Jura",55.5,-5.57
GBCNU,GB,CNU,Craignure,56.28,-5.43
GBCRJ,GB,CRJ,Crail,56.16,-2.38
GBCMD,GB,CMD,Cramond,55.58,-3.17
GBCBO,GB,CBO,Cranborne,50.55,-1.55
GBCRU,GB,CRU,Cranbourne,51.26,-0.4
GBCG9,GB,CG9,Cranford,51.28,-0.24
GBCXX,GB,CXX,Cranford,50.58,-4.21
GBZAS,GB,ZAS,Cranmore,51.11,-2.28
GBCRX,GB,CRX,Craster,55.28,-1.35
GBVMA,GB,VMA,Craven Arms,52.26,2.5
GBRWY,GB,RWY,Crawley,51.48,-1.3
GBXCR,GB,XCR,Crawley Down,54.12,-0.08
GBCRY,GB,CRY,Crayford,51.26,0.11
GBCDI,GB,CDI,Crediton,50.47,-3.39
GBCKS,GB,CKS,Creeksea,51.38,0.47
GBSSW,GB,SSW,Cresswell,52.56,-2.02
GBCIA,GB,CIA,Crianlarich,56.23,-4.36
GBCCC,GB,CCC,Criccieth,52.55,-4.14
GBZAT,GB,ZAT,Crick,51.36,-2.44
GBCLG,GB,CLG,Cricklewood/London,51.34,-0.13
GBCFE,GB,CFE,Crieff,56.22,-3.5
GBCIP,GB,CIP,Crimplesham,52.36,0.26
GBCNC,GB,CNC,Crinan,56.05,-5.34
GBCGG,GB,CGG,Croggan,56.22,-5.42
GBCMP,GB,CMP,Crombie,56.03,-3.32
GBCRR,GB,CRR,Cromer,52.56,1.18
GBCXM,GB,CXM,Cromford,53.06,-1.44
GBRNO,GB,RNO,Cronton,53.23,-2.45
GBZAU,GB,ZAU,Crook,54.42,-1.44
GBCRP,GB,CRP,Cropthorne,52.05,-2
GBCR5,GB,CR5,Cropton,54.17,-0.5
GBCRB,GB,CRB,Crosby,53.28,-3.02
GBRHD,GB,RHD,Cross Hands,51.47,-4.05
GBOHI,GB,OHI,Cross Hills,53.54,-1.59
GBOHU,GB,OHU,Cross Houses,52.39,-2.41
GBCIC,GB,CIC,Cross In Hand,50.58,0.13
GBCSK,GB,CSK,Cross Keys,51.37,-3.07
GBSGR,GB,SGR,Crossgar,54.24,-5.42
GBCKY,GB,CKY,Crosskeys,51.37,-3.07
GBCKK,GB,CKK,Crosskirk,58.36,-3.39
GBXCS,GB,XCS,Crossmaglen,54.07,-6.6
GBCCV,GB,CCV,Crossnacreevy,54.33,-5.51
GBCRM,GB,CRM,Croughton,52,-1.13
GBOWN,GB,OWN,Crowan,50.09,-5.18
GBXCN,GB,XCN,Crowland,52.67,-0.16
GBXCE,GB,XCE,Crowle,53.6,-0.83
GBJHW,GB,JHW,Crown Dry-Dock,53.14,-0.19
GBCWT,GB,CWT,Crowthorne,51.22,-0.47
GBCGX,GB,CGX,Croxley Green,51.38,-0.27
GBCXN,GB,CXN,Croxton,52.13,-0.1
GBCOX,GB,COX,Croy,55.57,-4.02
GBZAV,GB,ZAV,Croy,57.31,-4.02
GBCRO,GB,CRO,Croydon,51.23,-0.06
GBCGI,GB,CGI,Crudgington,52.45,-2.32
GBCHY,GB,CHY,Crughywel (Crickhowell),51.52,-3.08
GB8TN,GB,8TN,Crumlin,54.37,-6.14
GBCML,GB,CML,Crumlin,51.4,-3.08
GBCQM,GB,CQM,Crumpsall,53.31,-2.14
GBCUA,GB,CUA,"Cuan Ferry, Seil",56.16,-5.38
GBTUF,GB,TUF,Cuffley,51.42,-0.07
GBCUH,GB,CUH,Culham,51.39,-1.17
GBCKN,GB,CKN,Culkein,58.15,-5.21
GBCLM,GB,CLM,Culkein/Drumbeg,58.14,-5.2
GBCUN,GB,CUN,Cullen,57.41,2.49
GBCGW,GB,CGW,Cullingworth,53.49,-1.54
GBCUV,GB,CUV,"Cullivoe, Yell",60.42,-1.01
GBULO,GB,ULO,Culloden,57.29,-4.08
GBCUL,GB,CUL,Cullompton,50.52,-3.24
GBCYB,GB,CYB,Cullybackey,54.53,-6.21
GBZAX,GB,ZAX,Culross,56.03,-3.37
GBCLD,GB,CLD,Cumbernauld,55.57,-3.59
GBCMS,GB,CMS,"Cumbrae Slip, Great Cumbrae",55.47,-4.54
GBCUM,GB,CUM,Cumbraes,55.44,-4.55
GBCUJ,GB,CUJ,Cumbria,54.3,-3.15
GBCMY,GB,CMY,Cumnock,55.27,-4.16
GBCU8,GB,CU8,Curbar,53.16,-1.38
GBCUG,GB,CUG,Curbridge,50.54,-1.15
GBCDR,GB,CDR,Curdridge,50.55,-1.15
GBUWH,GB,UWH,Curdworth,52.31,-1.44
GBCUR,GB,CUR,Curlew,56.44,1.18
GBXCU,GB,XCU,Curridge,51.44,-1.29
GBCUS,GB,CUS,Cushendall,55.05,-6.03
GBCUE,GB,CUE,Cushendun,55.08,-6.03
GBCUT,GB,CUT,Cutnall Green,52.18,-2.08
GBCWF,GB,CWF,Cwm Ffrwd-Oer,51.42,-3.03
GBCWM,GB,CWM,Cwmbran,51.39,-3.01
GBWFH,GB,WFH,Cwmfelinfach,51.61,-3.17
GBCYW,GB,CYW,Cynwyd,52.57,-3.24
GBCY6,GB,CY6,Cynwyl Elfed,51.55,-4.22
GBDAF,GB,DAF,Dafen,51.41,-4.08
GBDAG,GB,DAG,Dagenham,51.33,0.1
GBDSI,GB,DSI,Dairsie,53.2,-2.57
GBDOS,GB,DOS,Dale Roads,51.42,-5.09
GBDYB,GB,DYB,Dalgety Bay,56.02,-3.21
GBDLK,GB,DLK,Dalkeith,55.52,-3.04
GBET2,GB,ET2,Dalmellington,55.19,-4.23
GBDMR,GB,DMR,Dalmuir,55.54,-4.25
GBDLS,GB,DLS,Dalston,51.32,-0.04
GBDLT,GB,DLT,Dalston,54.5,-2.59
GBZAY,GB,ZAY,Dalton,54.11,-1.21
GBDDH,GB,DDH,Danderhall,55.55,-3.06
GBDS2,GB,DS2,Daresbury,53.2,-2.38
GBDGE,GB,DGE,Dargate,51.18,0.59
GBDRS,GB,DRS,Darlaston,52.34,-2.02
GBDDE,GB,DDE,Darley Dale,53.1,-1.36
GBDRL,GB,DRL,Darlington,54.32,-1.34
GBDRQ,GB,DRQ,Darlton,53.14,-0.51
GBZBA,GB,ZBA,Darnall,53.23,-1.25
GBZBB,GB,ZBB,Darsham,52.16,1.32
GBDFD,GB,DFD,Dartford,51.27,0.13
GBDTM,GB,DTM,Dartmouth,50.21,-3.35
GBDTO,GB,DTO,Darton,53.35,-1.32
GBZBC,GB,ZBC,Darvel,55.35,-4.17
GBDAT,GB,DAT,Datchet,51.29,-0.34
GBDAV,GB,DAV,Davenham,53.14,-2.31
GBDVT,GB,DVT,Davenport,53.23,-2.09
GBDSV,GB,DSV,Davidstow,50.39,-4.37
GBDAW,GB,DAW,Dawley,52.4,-2.28
GBDYF,GB,DYF,Daylesford,51.55,-1.38
GBDBD,GB,DBD,Debden,51.58,0.16
GBDMT,GB,DMT,Dechmont,55.55,-3.31
GBDDO,GB,DDO,Deddington,51.59,-1.19
GBDPC,GB,DPC,Deepcut,51.18,-0.43
GBDGJ,GB,DGJ,Deeping Saint James,52.4,-0.17
GBDSQ,GB,DSQ,Deeping St Nicholas,52.43,-0.12
GBEER,GB,EER,Deerness,58.58,-2.51
GBDSE,GB,DSE,Deeside,53.12,-3.01
GBXFF,GB,XFF,Defford,52.09,-2.13
GBDEI,GB,DEI,Deighton,53.54,-1.03
GBDEA,GB,DEA,Delabole,50.37,-4.44
GBDEL,GB,DEL,Delph,53.34,-2.01
GBXDY,GB,XDY,Denaby,53.48,-1.27
GBDBI,GB,DBI,Denbigh,53.11,-3.25
GBDEB,GB,DEB,Denby,53.01,-1.24
GBXBY,GB,XBY,Denby Dale,53.57,-1.65
GBDNH,GB,DNH,Denholme,53.47,-1.54
GBDME,GB,DME,Denmead,50.54,-1.04
GBDNY,GB,DNY,Denny,56.01,-3.54
GBDSO,GB,DSO,Densole,51.08,1.09
GBDEN,GB,DEN,Denton,53.27,-2.06
GBDET,GB,DET,Denton,50.48,0.03
GBDNN,GB,DNN,Denton,52.27,1.21
GBDNV,GB,DNV,Denver,52.35,0.22
GBDEP,GB,DEP,Deptford,51.29,-0.2
GBDBS,GB,DBS,Derbyshire,53.08,-1.36
GBDER,GB,DER,Dereham,52.41,0.56
GBRRY,GB,RRY,Derry,55,-7.2
GBDR9,GB,DR9,Derrybeg,55.05,-8.17
GBDYL,GB,DYL,Derrylin,54.12,-7.34
GBDSA,GB,DSA,Dersingham,52.5,0.3
GBDVI,GB,DVI,Dervaig,56.35,-6.11
GBDTI,GB,DTI,Detling,51.17,0.34
GBDVP,GB,DVP,Devonport,50.22,-4.11
GBDVS,GB,DVS,Devonside,56.08,-3.44
GBDWY,GB,DWY,Dewsbury,53.42,-1.37
GBDIB,GB,DIB,Dibden,50.52,-1.26
GBDBP,GB,DBP,Dibden Purlieu,50.51,-1.26
GBDHN,GB,DHN,Dilhorne,53,-2.02
GBDIN,GB,DIN,Dingle,53.23,-2.57
GBDIW,GB,DIW,Dingwall,57.36,-4.27
GBDIO,GB,DIO,Dinton,51.05,-1.59
GBDIH,GB,DIH,Dishig,56.26,-6.04
GBXDT,GB,XDT,Ditton Priors,52.5,-2.57
GBAG2,GB,AG2,Doagh,54.45,-6.05
GBDKQ,GB,DKQ,Docking,52.54,0.37
GBDGH,GB,DGH,Doddinghurst,51.4,0.17
GBDOG,GB,DOG,Doddington,52.3,0.04
GBDWH,GB,DWH,Dodworth,53.32,-1.32
GBDOL,GB,DOL,Dolgarrog,53.11,-3.5
GBDLR,GB,DLR,Dollar,56.09,-3.4
GBDOY,GB,DOY,Dolwyddelan,53.03,-3.53
GBDHD,GB,DHD,Donaghadee,54.38,-5.32
GBDNO,GB,DNO,Donaghcloney,54.25,-61.6
GBDGO,GB,DGO,Donaghmore,54.32,-6.49
GBDTR,GB,DTR,Dorchester,51.39,-1.1
GBDRD,GB,DRD,Dordon,52.37,-1.37
GBDOE,GB,DOE,Dore,53.19,-1.32
GBDOC,GB,DOC,Dornoch,57.52,-4.02
GBDOT,GB,DOT,Dorrington,52.57,-2.23
GBDT2,GB,DT2,Dosthill,52.35,-1.41
GBDGL,GB,DGL,Douglas,55.33,-3.51
GBDOU,GB,DOU,Doune,56.11,-4.03
GBDVQ,GB,DVQ,Dovercourt,51.56,1.18
GBDWA,GB,DWA,Dowlais,51.45,-3.22
GBDWD,GB,DWD,Downend,50.41,-1.14
GBDWM,GB,DWM,Downham,52.26,0.15
GBDHS,GB,DHS,Downhead,51.13,-2.27
GBDWT,GB,DWT,Downton,51,-1.44
GBDEC,GB,DEC,Draperstown,54.48,-6.46
GBDRX,GB,DRX,Drax,53.44,-0.59
GBDYT,GB,DYT,Draycott,52.01,-1.44
GBDEM,GB,DEM,Drem,56,-2.47
GBDFI,GB,DFI,Driffield,51.42,-1.54
GBDRF,GB,DRF,Driffield,54.06,-0.26
GBDRG,GB,DRG,Drighlington,53.45,-1.4
GBDRO,GB,DRO,Droitwich,52.16,-2.09
GBDMO,GB,DMO,Dromore,54.25,-6.09
GBDXO,GB,DXO,Droxford,50.57,-1.08
GBDRY,GB,DRY,Droylsden,53.29,-2.09
GBDMH,GB,DMH,Drumahoe,54.58,-7.16
GBKIE,GB,KIE,Drumfearn,57.06,-5.53
GBDMQ,GB,DMQ,Drumquin,54.37,-7.3
GBDRA,GB,DRA,Dry Drayton,52.14,0.2
GBDR3,GB,DR3,Drymen,56.04,-4.26
GBDDL,GB,DDL,Dudley,52.3,-2.05
GBDLH,GB,DLH,Dudley Hill,53.46,-1.43
GBDMY,GB,DMY,Dufftown,57.26,-3.08
GBDQF,GB,DQF,Dukinfield,53.29,-2.05
GBDBY,GB,DBY,Dulas Bay,53.22,-4.16
GBDLL,GB,DLL,Dullingham,52.12,0.23
GBCW2,GB,CW2,Duloe,50.23,-4.29
GBDVO,GB,DVO,Dulverton,51.02,-3.33
GBDWC,GB,DWC,Dulwich,51.26,-0.05
GBDBT,GB,DBT,Dumbarton,55.57,-4.34
GBDBR,GB,DBR,Dunbar,56,-2.31
GBDUE,GB,DUE,Dunbeath,58.15,-3.26
GBDUB,GB,DUB,Dunblane,56.11,-3.57
GBDUC,GB,DUC,Dunchurch,52.2,-1.17
GBDUN,GB,DUN,Dundee,56.3,-2.58
GBDDD,GB,DDD,Dundonald,55.34,-4.35
GBDUD,GB,DUD,Dundonald,54.47,-6.28
GBDUL,GB,DUL,Dundonald,54.35,-5.47
GBDDM,GB,DDM,Dundrum,54.15,-5.51
GBDSS,GB,DSS,Dungeness,50.55,0.58
GBDGV,GB,DGV,Dungiven,54.55,-6.55
GBDHL,GB,DHL,Dunholme,53.18,-0.28
GBXDK,GB,XDK,Dunkeld,56.56,-3.58
GBDKW,GB,DKW,Dunkeswell,50.51,-3.12
GBDU5,GB,DU5,Dunkirk,51.17,0.59
GBUUP,GB,UUP,Dunmow,51.51,0.24
GBDUY,GB,DUY,Dunmurry,54.33,-6.01
GBDGU,GB,DGU,Dunning,56.18,-3.35
GBDGT,GB,DGT,Dunnington,53.57,-0.15
GBDNU,GB,DNU,Dunoon,55.57,-4.57
GBDNF,GB,DNF,Dunrossness and Fair Isle,59.33,-1.38
GBDUS,GB,DUS,Duns,55.46,-2.21
GBDCO,GB,DCO,Dunscroft,53.34,-1
GBDSK,GB,DSK,Dunseverick,55.14,-6.27
GBDSF,GB,DSF,Dunsfold,51.07,-0.34
GBDNR,GB,DNR,Dunsford,50.41,-3.41
GBDTF,GB,DTF,Dunstaffnage,57.28,-6.41
GBDNE,GB,DNE,Dunster,51.1,-3.26
GBDTN,GB,DTN,Dunston,54.57,-1.39
GBDHT,GB,DHT,Dunston Heath,52.45,-2.08
GBDGR,GB,DGR,Dunton Green,51.18,0.11
GBDRE,GB,DRE,Dunure,55.23,-4.45
GBDUV,GB,DUV,Dunvant,51.37,-4.01
GBDVN,GB,DVN,Dunvegan,57.26,-6.35
GBDNW,GB,DNW,Dunwich,52.16,1.37
GBDEY,GB,DEY,Durley,50.57,-1.15
GBDDT,GB,DDT,Durward Dauntless,57.3,-0.05
GBDXF,GB,DXF,Duxford,52.05,0.09
GBDYR,GB,DYR,Dwyran,53.1,-4.19
GBDYC,GB,DYC,Dyce,57.12,-2.11
GBDYS,GB,DYS,Dysart,56.08,-3.07
GBEGL,GB,EGL,Eaglescliffe,54.32,-1.21
GBXED,GB,XED,Ealand,53.59,-0.81
GBEDY,GB,EDY,Eardisley,52.08,-3.01
GBERH,GB,ERH,Earith,52.21,0.01
GBE5T,GB,E5T,Earl Shilton,52.34,-1.18
GBESM,GB,ESM,Earl Soham,52.13,1.16
GBEEW,GB,EEW,Earlestown,53.27,-2.39
GBECO,GB,ECO,Earls Colne,51.56,0.41
GBERS,GB,ERS,Earlston,55.38,-2.4
GBERW,GB,ERW,Earlswood,51.13,-0.1
GBEAA,GB,EAA,"Easdale, Seil",56.17,-5.39
GBESG,GB,ESG,Easington,54.47,-1.21
GBENW,GB,ENW,Easingwold,54.07,-1.11
GBEDL,GB,EDL,East Ardsley,53.43,-1.32
GBEBF,GB,EBF,East Bedfont/London,51.27,-0.28
GBEBL,GB,EBL,East Boldon,54.57,-1.25
GBEBT,GB,EBT,East Brent,51.16,-2.56
GBESQ,GB,ESQ,East Calder,55.54,-3.28
GBECW,GB,ECW,East Cowes,50.45,-1.18
GBEDR,GB,EDR,East Drayton,53.15,-0.5
GBEDU,GB,EDU,East Dulwich,51.27,-0.5
GBEGS,GB,EGS,East Goscote,52.42,-1.03
GBEDT,GB,EDT,East Ham,51.32,0.3
GBEHF,GB,EHF,East Hanningfield,51.4,0.33
GBEHA,GB,EHA,East Harling,52.26,0.56
GBEHL,GB,EHL,East Hoathly,50.55,0.1
GBEKB,GB,EKB,East Kilbride,55.46,-4.1
GBEKE,GB,EKE,East Leake,52.49,-0.1
GBEAI,GB,EAI,East Linton,55.59,-2.39
GBEAS,GB,EAS,East Malling,51.16,0.26
GBEME,GB,EME,East Mersea,51.42,1.06
GBEPN,GB,EPN,East Pennard,51.08,-2.34
GBEHS,GB,EHS,East Taphouse,50.26,-4.33
GBEWT,GB,EWT,East Wittering,50.46,-0.53
GBEBO,GB,EBO,Eastbourne,50.46,0.17
GBEAW,GB,EAW,Eastburn,53.53,-1.58
GBDED,GB,DED,Eastchurch,51.24,0.52
GBESL,GB,ESL,Eastcote,51.35,-0.24
GBEFD,GB,EFD,Eastfield,54.14,-0.24
GBEAM,GB,EAM,Eastham,53.18,-2.58
GBEAL,GB,EAL,Eastleigh,51.01,-4.11
GBENR,GB,ENR,Eastnor,52.01,-2.23
GBEGY,GB,EGY,Easton Grey,51.35,-2.1
GBEIG,GB,EIG,Easton-in-Gordano,51.28,-2.41
GBETG,GB,ETG,Eastrington,53.45,-0.47
GBEWD,GB,EWD,Eastwood,53.01,-1.18
GBEWO,GB,EWO,Eastwood,51.34,0.39
GBE9G,GB,E9G,Eatington,52.08,-1.36
GBETO,GB,ETO,Eaton,53.1,-2.38
GBETB,GB,ETB,Eaton Bishop,52.03,-2.48
GBXET,GB,XET,Eaton Bray,51.88,-0.61
GBECS,GB,ECS,Eccles,53.29,-2.2
GBECC,GB,ECC,Ecclesfield,53.26,-1.28
GBECT,GB,ECT,Eccleston,53.28,-2.47
GBECA,GB,ECA,Echt,57.08,2.26
GBECK,GB,ECK,Eckington,52.04,-2.7
GBEOI,GB,EOI,Eday,59.11,-2.47
GBEFL,GB,EFL,Edenfield,53.4,-2.18
GBETE,GB,ETE,Edenthorpe,53.33,-1.04
GB4ED,GB,4ED,Edgmond,52.46,-2.25
GBEDG,GB,EDG,Edgware,51.36,-0.16
GBEDI,GB,EDI,Edinburgh,55.57,-3.12
GBEDO,GB,EDO,Edington,51.09,-2.52
GBED3,GB,ED3,Edlington,53.14,-0.09
GBEDM,GB,EDM,Edmonton,51.36,-0.03
GBEDN,GB,EDN,Edwalton,52.54,-1.07
GBEDZ,GB,EDZ,Edzell,56.48,-2.39
GBEGA,GB,EGA,Effingham,51.16,-0.23
GBDBE,GB,DBE,Eggborough,53.42,-1.09
GBEGG,GB,EGG,Egglescliffe,54.31,-1.21
GBEGI,GB,EGI,Egilsay,59.09,-2.56
GBEGT,GB,EGT,Egremont,54.28,-3.31
GBIGG,GB,IGG,Eigg,56.54,-6.1
GBESK,GB,ESK,Eishken,57.51,-6.22
GBEKN,GB,EKN,Eisken,58.36,-6.31
GBELG,GB,ELG,Elgin,57.39,-3.2
GBEGO,GB,EGO,"Elgol, Isle of Skye",57.09,-6.06
GBELI,GB,ELI,Elie,56.12,-2.49
GBEIN,GB,EIN,Eling,50.54,-1.29
GBEND,GB,END,Elland,53.41,-1.5
GBELB,GB,ELB,"Ellenabeich, Seil",56.17,-5.39
GBEKM,GB,EKM,Ellerker,53.45,-0.36
GBINM,GB,INM,Ellingham,55.31,-1.43
GBELO,GB,ELO,Ellistown,52.42,-1.22
GBEOL,GB,EOL,Ellon,57.21,-2.05
GBEMP,GB,EMP,Elm Park,51.33,0.12
GBELC,GB,ELC,Elsecar,53.29,-1.25
GBELS,GB,ELS,Elsham,53.36,-0.26
GBETD,GB,ETD,Elstead,51.11,-0.42
GBQLT,GB,QLT,Elton,53.15,-2.49
GBEGN,GB,EGN,Elvington,53.55,-0.57
GBEWH,GB,EWH,Elworth,53.09,-2.22
GBEBG,GB,EBG,Emborough,51.16,-2.33
GBMSY,GB,MSY,Embsay,53.58,-1.59
GBGNE,GB,GNE,Emersons Green,51.29,-2.28
GBEMT,GB,EMT,Emneth,52.38,0.12
GBEPH,GB,EPH,Empingham,52.39,-0.35
GBEMS,GB,EMS,Emsworth,50.51,-0.56
GBENO,GB,ENO,Endon,53.05,-2.07
GBENG,GB,ENG,Englefield Green,51.26,-0.34
GBEL2,GB,EL2,Engollan,50.29,-5
GBESO,GB,ESO,Enstone,51.55,-1.27
GBEPW,GB,EPW,Epworth,53.31,-0.49
GBERD,GB,ERD,Erdington,52.32,-1.49
GBERI,GB,ERI,Erith,51.29,0.11
GBRBL,GB,RBL,Erribol,58.28,-4.14
GBERO,GB,ERO,Errol,56.23,-3.12
GBEKI,GB,EKI,Erskine,55.54,-4.28
GBESS,GB,ESS,Eshaness,60.3,-1.33
GBENI,GB,ENI,Essendine,52.41,-0.26
GBIKL,GB,IKL,Essendon,51.45,-0.09
GBESX,GB,ESX,Essex,51.45,0.4
GBETN,GB,ETN,Eton,51.29,-0.36
GBETT,GB,ETT,Etrick Field,57.54,-0.35
GBEXT,GB,EXT,Euxton,53.39,-2.4
GBEVT,GB,EVT,Evanton,57.39,-4.17
GBEVC,GB,EVC,Evercreech,51.09,-2.31
GBERY,GB,ERY,Eversley,51.21,-0.53
GBEVE,GB,EVE,Evesham,52.05,-1.56
GBEWU,GB,EWU,Ewhurst,51.09,-0.26
GBEBY,GB,EBY,Exbury,50.48,-1.23
GBEXE,GB,EXE,Exeter,50.42,-3.32
GBEXM,GB,EXM,Exmouth,50.35,-3.24
GBEYM,GB,EYM,Eyemouth,55.52,-2.06
GBEY2,GB,EY2,Eythorne,51.11,1.17
GBFA2,GB,FA2,Faifley,55.55,-4.23
GBFLS,GB,FLS,Failsworth,53.31,-2.08
GBFIE,GB,FIE,Fair Isle,59.32,-1.39
GBFAB,GB,FAB,Fairbourne,52.42,-4.03
GBFAI,GB,FAI,Fairisle,59.31,-1.36
GBFEE,GB,FEE,Fairlie,55.45,-4.51
GBFHO,GB,FHO,Fakenham,52.5,0.51
GBFFD,GB,FFD,Falfield,51.38,-2.27
GBFKK,GB,FKK,Falkirk,56,-3.46
GBFKL,GB,FKL,Falkland,56.15,-3.12
GBFAM,GB,FAM,Falmer,50.51,-0.4
GBFAT,GB,FAT,Farcet,52.32,-0.14
GBFTN,GB,FTN,Farington,53.43,-2.42
GBFLG,GB,FLG,Farleigh,51.19,-0.2
GBFLO,GB,FLO,Farleton,54.05,-2.39
GBFH9,GB,FH9,Farley Hill,51.22,-0.55
GBFLT,GB,FLT,Farlington,54.06,-1.04
GBAX2,GB,AX2,Farnborough,51.21,0.4
GBFDR,GB,FDR,Farnham,50.55,-2.03
GBFMR,GB,FMR,Farnham Royal,51.32,-0.37
GBFGD,GB,FGD,Farringdon,50.42,-3.23
GBFRR,GB,FRR,Farringdon,51.06,-0.59
GBFNE,GB,FNE,Farthingstone,52.11,-1.06
GBFWD,GB,FWD,Fawdon,55,-1.38
GBFWK,GB,FWK,Fawham Green,51.22,0.16
GBFGN,GB,FGN,Fawkham Green,51.22,0.17
GBFYT,GB,FYT,Faygate,51.05,-0.15
GBERN,GB,ERN,Fearn,57.46,-3.57
GBFTH,GB,FTH,Featherstone,53.42,-1.22
GBFEG,GB,FEG,Feering,51.51,0.43
GBFBG,GB,FBG,Felbridge,51.07,-0.02
GBFEI,GB,FEI,Felbrigg,52.54,1.16
GBFNF,GB,FNF,Felinfach,51.59,-3.19
GBFLL,GB,FLL,Felling,54.57,-1.33
GBFEP,GB,FEP,Felpham,50.47,-0.39
GBFE6,GB,FE6,Felsted,51.51,0.24
GBDBF,GB,DBF,Fenny Compton,52.09,-1.23
GBFWC,GB,FWC,Fenwick,55.39,-4.26
GBFCK,GB,FCK,Feock,50.12,-5.03
GBFEO,GB,FEO,Feolin Ferry,55.51,-6.04
GBFRD,GB,FRD,Ferndale,51.39,-3.26
GBFHA,GB,FHA,Fernham,51.37,-1.35
GBFNU,GB,FNU,Fernhurst,51.02,-0.43
GBRRG,GB,RRG,Ferring,50.48,-0.27
GBFEB,GB,FEB,Ferrybridge,53.42,-1.16
GBFRX,GB,FRX,Ferrybridge,50.34,-2.28
GBFRY,GB,FRY,Ferryhill,54.41,-1.33
GBFYD,GB,FYD,Ferryside,51.46,-4.22
GBFTU,GB,FTU,Fetterangus,57.33,-2.01
GBFNR,GB,FNR,Fetternear,57.14,-2.28
GBFFE,GB,FFE,Ffestiniog,52.57,-3.56
GBFTF,GB,FTF,Fforest-Fach,51.38,-3.58
GBFZO,GB,FZO,Filton,51.31,-2.34
GBFNC,GB,FNC,Finchampstead,51.21,-0.51
GBFIR,GB,FIR,Findern,52.51,-1.32
GBFIN,GB,FIN,Findhorn,57.39,-3.36
GBFID,GB,FID,Findochty,57.42,-2.54
GBFDO,GB,FDO,Findon,57.04,-2.06
GBFNO,GB,FNO,Findon,50.51,-0.24
GBFNT,GB,FNT,Finnart,56.4,-4.25
GBNSF,GB,NSF,Finsbury/Greater London,51.31,-0.06
GBXFI,GB,XFI,Fintona,54.49,-7.32
GBFY3,GB,FY3,Fintry,56.03,-4.12
GBFIO,GB,FIO,"Fionnphort, Isle of Mull",56.19,-6.22
GBFBU,GB,FBU,Fishbourne,50.44,-1.1
GBXFH,GB,XFH,Fishburn,54.68,-1.43
GBFIH,GB,FIH,Fisherrow/Musselburgh,55.56,-3.04
GBFIS,GB,FIS,Fishguard,51.59,-4.58
GBFNH,GB,FNH,"Fishnish, Isle of Mull",56.3,-5.48
GBFTW,GB,FTW,Fittleworth,50.57,-0.34
GBFOG,GB,FOG,Five Oak Green,51.11,0.21
GBVEM,GB,VEM,Fivemiletown,54.23,-7.18
GBFLA,GB,FLA,Flackwell Heath,51.36,-0.42
GBFBH,GB,FBH,Flamborough,54.07,-0.07
GBFXY,GB,FXY,Flaxby,54.01,-1.24
GBFLN,GB,FLN,Flaxton,54.02,-0.57
GBFKY,GB,FKY,Fleckney,53.32,-1.02
GBFLE,GB,FLE,Fleetwood,53.55,-3
GBFBY,GB,FBY,Flimby,54.41,-3.31
GBFMW,GB,FMW,Flimwell,51.03,0.27
GBFLI,GB,FLI,Flint,53.16,-3.1
GBFLW,GB,FLW,Flixborough,53.37,-0.41
GBFLX,GB,FLX,Flixton,53.27,-2.23
GBFLK,GB,FLK,Flookburgh,54.1,-2.58
GBFLR,GB,FLR,Flore,52.14,-1.03
GBFLU,GB,FLU,Flushing,50.09,-5.04
GBFCB,GB,FCB,Fochabers,57.37,-3.05
GBFNV,GB,FNV,Foinaven,60.2,-4.24
GBFOI,GB,FOI,Foindlemore - Loch Glendhu,58.15,-4.59
GBFOL,GB,FOL,Folkestone,51.05,1.09
GBFBP,GB,FBP,Fonthill Bishop,51.05,-2.05
GBXFO,GB,XFO,Foolow,53.28,-1.71
GBFOD,GB,FOD,Ford,50.49,-0.34
